0,1,2
-1.9925839399101979,0.6865698920226632,1.1039018592481422
-0.9604237051550207,-0.6857123127744564,-1.7658062041551317
0.3610055811449658,-0.1862091859602616,-0.11263775802660958
-1.24093946355075,0.6665976707328949,0.4578217900220028
-0.08300228467498585,-1.3737708463554037,0.203280966358691
0.4027777652898006,1.455489877103777,-0.43688617132321006
1.6298420206112325,-0.1030237776981718,0.09944754667851873
1.6400066517210932,-0.11428218106316564,-0.08014175479295775
-0.7456683779710644,1.1994233670900158,0.33849945712963514
-1.4470719828614105,0.07552297200479034,-0.10873501323843633
-1.2780019930488489,0.6769388545255486,0.3206014138356347
0.6386304168243253,-0.5649858918600523,0.02096499859804052
-1.5892675245018621,0.7551048834478726,0.9867699479053926
-1.5105847539582287,-0.6374060821822001,-0.8766307739355993
-0.28277346139713044,1.6134118936611452,0.050061354591633966
0.7984034068043036,-1.0643151744310724,0.3448219735507356
2.8958997606110684,-0.3503113697557475,0.08930917466558609
1.4649545209115011,0.5717086934841262,0.13194494780709007
1.3449715224794017,-0.2172960369454222,0.1020412836309915
2.911886448925474,0.1054486244765878,0.09537692140544995
0.9965703424438855,1.4697529283271555,-1.5179959098703815
0.599631770790744,-0.45198417005671954,0.1891080931382398
-1.3733077194915801,-0.1603011116965005,-0.33967999449262903
-1.0459150231321064,-0.2060471244057083,-0.7529195608873405
2.8835174100091665,0.5636221265569736,-0.2085241422380136
0.3471433187658798,2.12036727871643,-0.023733687104485885
-1.370401554268864,-0.2958011323777308,-0.6420094076395685
-0.7271859268532108,0.7952819750398906,0.3324716946772408
-0.7707296238467487,0.19419043350439072,-0.7556909517823228
1.9998310334106761,-0.7358424622441702,0.14728696835973284
1.7570447869942032,-0.8755189155209645,-0.009269141547883362
2.2802737380994285,0.12437243038556146,-0.02280971573361843
-0.33496355032960384,-0.7194379153827285,0.34042924082310627
2.4188005853518164,-0.30744895509535464,0.2827772248423464
1.361635345140134,-0.20516669134833293,0.05629996650885151
1.6404398926155979,0.18786688540872565,0.18893734907380755
1.9348088699648227,0.7842294845330052,-0.20816633915265226
-0.4213576588551004,1.5152695390846396,0.28853240674203406
3.327182561354899,1.5690188828777745,-0.2851423615176295
0.7006807136983452,-0.3381039431772711,-0.007182882862845486
-1.9885444330439843,-0.8568510267491529,-0.38139990258561335
-1.4306031591879258,-1.187082263712526,0.5150592605068245
0.11890904441577169,0.6873775787445785,-1.0278004289655285
2.447927043856495,-0.1511945485523583,-0.10304780086969755
1.020242629269908,-0.6695454910569224,0.20152438071099782
-0.5918845415477332,0.38383124595016865,-0.6308379454155163
2.055859065459152,-0.2577735383202487,-0.15451755946056767
0.9718500947376446,-0.41765343519835696,0.34308185853454926
-1.7784097581712561,0.3160758862705489,0.5201335427766137
0.9247209282870813,-0.7301237701228138,0.14085728834223915
0.3553276105916163,-1.1187655420434264,0.1830316641284578
3.513919015591623,0.3027111093459186,-0.07505278231415062
-0.7425304604373594,1.132129997672713,0.20182512904716626
0.18147928012351935,-1.0915382094398798,0.23686448735040866
1.5441723029037233,-1.1805496493705194,0.2846133121788689
0.7437212401651823,-0.7942375406551453,0.46934693050923443
0.9721612863541832,-0.6144728746158091,0.3239247222628527
-1.0207483438144846,0.23737112178673206,-0.43747044314992944
0.02523166931295437,-1.2015474101403303,0.07598682765985545
0.09425447713647593,-0.41437680754170086,0.28667047052352235
-2.230653199738476,-0.7048227146869265,0.14438595276945385
2.022713930878149,0.4187813569647854,-0.10212972249279356
-1.0699291789657819,-1.4531138753479185,0.3773097323793477
-1.8940247556965306,-0.4863202298304469,-0.2388531410053368
-1.6513626962729115,0.3952702019319319,0.4572955387070126
0.6799489958519066,-0.4494765872273669,0.2433678256903886
-0.8233254757413272,1.2505742375908124,0.4317706526604499
-1.4260917991640771,0.02446648783908063,-0.16653115433922439
-1.7205792794345593,0.4536267701439773,0.2977128789545213
2.653051973395634,0.17874520492746795,-0.01747161159507207
1.3304793180196557,0.09822552964280767,0.021093361996149532
-1.910958070256227,-0.1386488421267901,0.3351180661280707
-0.9589670912904412,0.45261265556232777,-0.34746223958158845
